date,S&P500,Portfolio
2016-01-19,1881.33,546.025
2016-01-20,1859.33,547.1391
2016-01-21,1868.99,541.9399999999999
2016-01-22,1906.9,557.8107
2016-01-25,1877.08,547.9433
2016-01-26,1903.63,558.3799999999999
2016-01-27,1882.95,546.155
2016-01-28,1893.36,542.655
2016-01-29,1940.24,561.78
2016-02-01,1939.38,570.33
2016-02-02,1903.03,557.217
2016-02-03,1912.53,553.5
2016-02-04,1915.45,553.6400000000001
2016-02-05,1880.05,531.0229999999999
2016-02-08,1853.4399,514.622
2016-02-09,1852.21,507.19460000000004
2016-02-10,1851.86,504.28499999999997
2016-02-11,1829.08,501.62
2016-02-12,1864.78,523.7459
2016-02-16,1895.58,538.81
2016-02-17,1926.8199,551.3947
2016-02-18,1917.83,545.865
2016-02-19,1917.78,551.64
2016-02-22,1945.5,552.9899999999999
2016-02-23,1921.27,548.5611
2016-02-24,1929.8,554.7700000000001
2016-02-25,1951.7,559.65
2016-02-26,1948.05,558.8100000000001
2016-02-29,1932.23,557.3725000000001
2016-03-01,1978.35,567.5563000000001
2016-03-02,1986.45,574.7315
2016-03-03,1993.4,577.2099999999999
2016-03-04,1999.99,581.04
2016-03-07,2001.76,584.795
2016-03-08,1979.26,570.96
2016-03-09,1989.26,574.2899
2016-03-10,1989.5699,571.088
2016-03-11,2022.1899,582.4285
2016-03-14,2019.64,585.63
2016-03-15,2015.9301,574.4555
2016-03-16,2027.22,576.6504999999999
2016-03-17,2040.59,581.2691000000001
2016-03-18,2049.5801,586.2776
2016-03-21,2051.6001,591.94
2016-03-22,2049.8,588.4195000000001
2016-03-23,2036.71,572.3401000000001
2016-03-24,2035.9399,571.7447000000001
2016-03-28,2037.05,570.5244
2016-03-29,2055.01,586.9210999999999
2016-03-30,2063.95,590.4536
2016-03-31,2059.74,596.41
2016-04-01,2072.78,600.0498999999999
2016-04-04,2066.1299,598.665
2016-04-05,2045.17,594.2101
2016-04-06,2066.6599,610.8199999999999
2016-04-07,2041.91,604.6518
2016-04-08,2047.6,603.5599999999998
2016-04-11,2041.99,595.6751
2016-04-12,2061.72,599.155
2016-04-13,2082.4199,610.93
2016-04-14,2082.78,603.1786999999999
2016-04-15,2080.73,603.3570000000001
2016-04-18,2094.3401,608.1510000000001
2016-04-19,2100.8,600.1699999999998
2016-04-20,2102.3999,602.5200000000001
2016-04-21,2091.48,594.8199999999999
2016-04-22,2091.5801,599.8185
2016-04-25,2087.79,598.7
2016-04-26,2091.7,599.0773
2016-04-27,2095.1499,600.05
2016-04-28,2075.8101,597.0602
2016-04-29,2065.3,587.4402
2016-05-02,2081.4299,595.5675
2016-05-03,2063.3701,578.8301999999999
2016-05-04,2051.1201,568.32
2016-05-05,2050.6299,569.81
2016-05-06,2057.1399,571.57
2016-05-09,2058.6899,580.1800000000001
2016-05-10,2084.3899,585.325
2016-05-11,2064.46,571.4461
2016-05-12,2064.1101,568.3299999999999
2016-05-13,2046.61,567.6205000000001
2016-05-16,2066.6599,577.7699
2016-05-17,2047.21,568.03
2016-05-18,2047.63,568.24
2016-05-19,2040.04,567.61
2016-05-20,2052.3201,577.0128
2016-05-23,2048.04,576.0499000000001
2016-05-24,2076.0601,590.1600000000001
2016-05-25,2090.54,601.1488
2016-05-26,2090.1001,605.9649999999999
2016-05-27,2099.0601,606.6199999999999
2016-05-31,2096.95,610.6800000000001
2016-06-01,2099.3301,615.6152999999999
2016-06-02,2105.26,617.11
2016-06-03,2099.1299,611.6700000000001
2016-06-06,2109.4099,619.684
2016-06-07,2112.1299,622.7057000000001
2016-06-08,2119.1201,625.5427
2016-06-09,2115.48,621.3383
2016-06-10,2096.0701,607.53
2016-06-13,2079.0601,599.5169999999999
2016-06-14,2075.3201,600.0600000000002
2016-06-15,2071.5,600.0165
2016-06-16,2077.99,598.6485999999999
2016-06-17,2071.22,594.3479000000001
2016-06-20,2083.25,602.15
2016-06-21,2088.8999,601.2700999999998
2016-06-22,2085.45,598.6397
2016-06-23,2113.3201,607.5808999999999
2016-06-24,2037.41,586.26
2016-06-27,2000.54,569.08
2016-06-28,2036.09,582.08
2016-06-29,2070.77,596.6651999999999
2016-06-30,2098.8601,605.5311000000002
2016-07-01,2102.95,617.78
2016-07-05,2088.55,609.6331000000001
2016-07-06,2099.73,618.8998999999999
2016-07-07,2097.8999,621.5210000000001
2016-07-08,2129.8999,631.7899000000001
2016-07-11,2137.1599,638.0489
2016-07-12,2152.1399,640.5695000000001
2016-07-13,2152.4299,635.2723
2016-07-14,2163.75,641.431
2016-07-15,2161.74,641.4467999999999
2016-07-18,2166.8899,643.2931000000001
2016-07-19,2163.78,639.9350000000001
2016-07-20,2173.02,645.6801
2016-07-21,2165.1699,641.22
2016-07-22,2175.03,649.3949000000001
2016-07-25,2168.48,648.6601
2016-07-26,2169.1799,649.1007
2016-07-27,2166.5801,652.3199999999999
2016-07-28,2170.0601,653.4200000000001
2016-07-29,2173.6001,647.45
2016-08-01,2170.8401,656.8699999999999
2016-08-02,2157.03,646.0690000000002
2016-08-03,2163.79,650.4701
2016-08-04,2164.25,654.58
2016-08-05,2182.8701,664.7101999999999
2016-08-08,2180.8899,660.815
2016-08-09,2181.74,661.976
2016-08-10,2175.49,645.5801000000001
2016-08-11,2185.79,651.3699999999998
2016-08-12,2184.05,651.6
2016-08-15,2190.1499,655.3199999999999
2016-08-16,2178.1499,648.5375999999999
2016-08-17,2182.22,646.4199000000001
2016-08-18,2187.02,648.5599
2016-08-19,2183.8701,646.1051
2016-08-22,2182.6399,650.8151
2016-08-23,2186.8999,655.2081
2016-08-24,2175.4399,647.3399999999999
2016-08-25,2172.47,648.2806999999999
2016-08-26,2169.04,650.7784999999999
2016-08-29,2180.3799,656.7950000000001
2016-08-30,2176.1201,657.1349
2016-08-31,2170.95,653.8700000000001
2016-09-01,2170.8601,655.0910000000001
2016-09-02,2179.98,661.3601
2016-09-06,2186.48,666.7099999999999
2016-09-07,2186.1599,669.0000000000001
2016-09-08,2181.3,663.8299999999999
2016-09-09,2127.8101,644.5199999999998
2016-09-12,2159.04,656.9366000000001
2016-09-13,2127.02,642.5199
2016-09-14,2125.77,651.2801
2016-09-15,2147.26,656.1198
2016-09-16,2139.1599,654.0344999999999
2016-09-19,2139.1201,678.26
2016-09-20,2139.76,686.8369000000001
2016-09-21,2163.1201,693.9098999999999
2016-09-22,2177.1799,704.8135
2016-09-23,2164.6899,699.0421999999999
2016-09-26,2146.1001,695.207
2016-09-27,2159.9299,698.57
2016-09-28,2171.3701,703.2959999999999
2016-09-29,2151.1299,691.05
2016-09-30,2168.27,696.1655000000001
2016-10-03,2161.2,692.994
2016-10-04,2150.49,687.557
2016-10-05,2159.73,687.0003
2016-10-06,2160.77,649.1127
2016-10-07,2153.74,644.4299
2016-10-10,2163.6599,645.9062999999999
2016-10-11,2136.73,633.0268
2016-10-12,2139.1799,632.5803000000001
2016-10-13,2132.55,629.4033
2016-10-14,2132.98,625.2860000000001
2016-10-17,2126.5,622.2269
2016-10-18,2139.6001,629.11
2016-10-19,2144.29,628.5303
2016-10-20,2141.3401,627.4875000000001
2016-10-21,2141.1599,624.437
2016-10-24,2151.3301,630.5873000000001
2016-10-25,2143.1599,625.2990999999998
2016-10-26,2139.4299,619.2098
2016-10-27,2133.04,606.6621999999999
2016-10-28,2126.4099,621.1051000000001
2016-10-31,2126.1499,618.12
2016-11-01,2111.72,590.8479
2016-11-02,2097.9399,576.9128000000001
2016-11-03,2088.6599,568.2574
2016-11-04,2085.1799,566.984
2016-11-07,2131.52,581.7123
2016-11-08,2139.5601,586.5600000000002
2016-11-09,2163.26,601.4001
2016-11-10,2167.48,595.2256
2016-11-11,2164.45,598.7647000000001
2016-11-14,2164.2,595.7026999999999
2016-11-15,2180.3899,595.4401
2016-11-16,2176.9399,593.158
2016-11-17,2187.1201,596.6664
2016-11-18,2181.8999,598.5351000000002
2016-11-21,2198.1799,600.2154
2016-11-22,2202.9399,607.3085999999998
2016-11-23,2204.72,610.54
2016-11-25,2213.3501,611.9830000000001
2016-11-28,2201.72,604.7612000000001
2016-11-29,2204.6599,605.7399
2016-11-30,2198.8101,594.6501000000001
2016-12-01,2191.0801,584.8901000000001
2016-12-02,2191.95,584.6899999999999
2016-12-05,2204.71,595.995
2016-12-06,2212.23,601.8626999999999
2016-12-07,2241.3501,604.3898
2016-12-08,2246.1899,611.3129999999999
2016-12-09,2259.53,613.95
2016-12-12,2256.96,612.4899999999999
2016-12-13,2271.72,615.3299999999999
2016-12-14,2253.28,605.8449
2016-12-15,2262.03,609.1111
2016-12-16,2258.0701,612.4947999999998
2016-12-19,2262.53,611.2478999999998
2016-12-20,2270.76,611.1592
2016-12-21,2265.1799,612.633
2016-12-22,2260.96,607.235
2016-12-23,2263.79,613.0136
2016-12-27,2268.8799,614.34
2016-12-28,2249.9199,609.7143
2016-12-29,2249.26,610.1626999999999
2016-12-30,2238.8301,606.4201
2017-01-03,2257.8301,609.6589999999999
2017-01-04,2270.75,620.1650999999999
2017-01-05,2269.0,614.7794
2017-01-06,2276.98,616.2997999999999
2017-01-09,2268.8999,617.7120000000001
2017-01-10,2268.8999,628.8113
2017-01-11,2275.3201,620.7459
2017-01-12,2270.4399,615.2493000000001
2017-01-13,2274.6399,618.0399000000001
2017-01-17,2267.8899,608.7599999999999
2017-01-18,2271.8899,610.908
2017-01-19,2263.6899,605.7826
2017-01-20,2271.3101,605.3109000000001
2017-01-23,2265.2,601.4541999999999
2017-01-24,2280.0701,606.9517999999999
2017-01-25,2298.3701,610.4000000000001
2017-01-26,2296.6799,605.1134
2017-01-27,2294.6899,607.5298000000001
2017-01-30,2280.8999,599.2255
2017-01-31,2278.8701,606.9121
2017-02-01,2279.55,605.9300000000001
2017-02-02,2280.8501,609.38
2017-02-03,2297.4199,616.9449999999999
2017-02-06,2292.5601,614.4899999999999
2017-02-07,2293.0801,610.59
2017-02-08,2294.6699,612.06
2017-02-09,2307.8701,622.7600000000001
2017-02-10,2316.1001,633.1500000000001
2017-02-13,2328.25,628.83
2017-02-14,2337.5801,631.7500000000001
2017-02-15,2349.25,634.2033
2017-02-16,2347.22,629.9799999999999
2017-02-17,2351.1599,633.57
2017-02-21,2365.3799,635.75
2017-02-22,2362.8201,635.0899999999999
2017-02-23,2363.8101,633.8599999999999
2017-02-24,2367.3401,636.82
2017-02-27,2369.75,641.915
2017-02-28,2363.6399,637.5
2017-03-01,2395.96,644.28
2017-03-02,2381.9199,638.9699999999999
2017-03-03,2383.1201,642.8700000000001
2017-03-06,2375.3101,637.86
2017-03-07,2368.3899,635.5562
2017-03-08,2362.98,639.09
2017-03-09,2364.8701,635.33
2017-03-10,2372.6001,638.65
2017-03-13,2373.47,639.32
2017-03-14,2365.45,633.73
2017-03-15,2385.26,645.62
2017-03-16,2381.3799,643.9599999999999
2017-03-17,2378.25,650.2199999999999
2017-03-20,2373.47,652.71
2017-03-21,2344.02,633.36
2017-03-22,2348.45,629.605
2017-03-23,2345.96,630.3799999999999
2017-03-24,2343.98,631.69
2017-03-27,2341.5901,633.44
2017-03-28,2358.5701,636.4700000000001
2017-03-29,2361.1299,636.02
2017-03-30,2368.0601,637.0699999999999
2017-03-31,2362.72,638.8
2017-04-03,2358.8401,634.3199999999999
2017-04-04,2360.1599,632.91
2017-04-05,2352.95,626.0099999999999
2017-04-06,2357.49,628.28
2017-04-07,2355.54,628.67
2017-04-10,2357.1599,627.2560000000001
2017-04-11,2353.78,629.03
2017-04-12,2344.9299,625.7099999999998
2017-04-13,2328.95,622.73
2017-04-17,2349.01,628.8000000000001
2017-04-18,2342.1899,630.12
2017-04-19,2338.1699,634.8
2017-04-20,2355.8401,643.7700000000001
2017-04-21,2348.6899,639.6750000000001
2017-04-24,2374.1499,648.6999999999999
2017-04-25,2388.6101,656.3000000000001
2017-04-26,2387.45,660.6099999999999
2017-04-27,2388.77,660.4300000000001
2017-04-28,2384.2,651.893
2017-05-01,2388.3301,655.8809
2017-05-02,2391.1699,652.5300000000001
2017-05-03,2388.1299,658.4000000000001
2017-05-04,2389.52,660.4666999999998
2017-05-05,2399.29,662.7800000000001
2017-05-08,2399.3799,656.24
2017-05-09,2396.9199,657.95
2017-05-10,2399.6299,661.9900000000001
2017-05-11,2394.4399,659.9300000000001
2017-05-12,2390.8999,658.1599999999999
2017-05-15,2402.3201,676.29
2017-05-16,2400.6699,683.7499999999999
2017-05-17,2357.03,668.2345999999999
2017-05-18,2365.72,673.0
2017-05-19,2381.73,674.1199999999999
2017-05-22,2394.02,679.2
2017-05-23,2398.4199,679.0099999999999
2017-05-24,2404.3899,676.6663
2017-05-25,2415.0701,676.765
2017-05-26,2415.8201,672.8899999999999
2017-05-30,2412.9099,667.3060000000002
2017-05-31,2411.8,671.6800000000002
2017-06-01,2430.0601,685.5000000000001
2017-06-02,2439.0701,694.82
2017-06-05,2436.1001,689.1800000000001
2017-06-06,2429.3301,691.31
2017-06-07,2433.1399,692.24
2017-06-08,2433.79,697.7800000000001
2017-06-09,2431.77,691.6600000000001
2017-06-12,2429.3899,689.6600000000001
2017-06-13,2440.3501,699.5099999999998
2017-06-14,2437.9199,699.5099999999998
2017-06-15,2432.46,699.5300000000001
2017-06-16,2433.1499,698.8
2017-06-19,2453.46,706.86
2017-06-20,2437.03,702.86
2017-06-21,2435.6101,709.28
2017-06-22,2434.5,712.1200000000001
2017-06-23,2438.3,716.9499999999999
2017-06-26,2439.0701,715.6499999999999
2017-06-27,2419.3799,706.41
2017-06-28,2440.6899,714.21
2017-06-29,2419.7,705.1599999999999
2017-06-30,2423.4099,706.58
2017-07-03,2429.01,707.5400000000001
2017-07-05,2432.54,710.46
2017-07-06,2409.75,697.67
2017-07-07,2425.1799,705.5177
2017-07-10,2427.4299,698.0799999999999
2017-07-11,2425.53,701.1199999999999
2017-07-12,2443.25,706.58
2017-07-13,2447.8301,708.3506
2017-07-14,2459.27,711.35
2017-07-17,2459.1399,707.8
2017-07-18,2460.6101,700.8367
2017-07-19,2473.8301,707.6455
2017-07-20,2473.45,718.9892000000001
2017-07-21,2472.54,720.5787
2017-07-24,2469.9099,723.7611999999999
2017-07-25,2477.1299,721.0
2017-07-26,2477.8301,719.8300000000002
2017-07-27,2475.4199,710.3329000000002
2017-07-28,2472.1001,696.99
2017-07-31,2470.3,693.63
2017-08-01,2476.3501,691.6070000000001
2017-08-02,2477.5701,691.9018
2017-08-03,2472.1599,693.1799999999998
2017-08-04,2476.8301,692.3299999999999
2017-08-07,2480.9099,694.3699999999999
2017-08-08,2474.9199,690.5999999999999
2017-08-09,2474.02,688.4302
2017-08-10,2438.21,673.5055
2017-08-11,2441.3201,678.9955
2017-08-14,2465.8401,686.8199999999999
2017-08-15,2464.6101,681.2416999999999
2017-08-16,2468.1101,683.6700000000001
2017-08-17,2430.01,674.8000000000001
2017-08-18,2425.55,675.435
2017-08-21,2428.3701,678.5215000000001
2017-08-22,2452.51,685.4399999999999
2017-08-23,2444.04,681.2199999999998
2017-08-24,2438.97,682.13
2017-08-25,2443.05,682.0800000000002
2017-08-28,2444.24,686.945
2017-08-29,2446.3,688.9549999999999
2017-08-30,2457.5901,692.1829999999999
2017-08-31,2471.6499,697.153
2017-09-01,2476.55,707.2299999999999
2017-09-05,2457.8501,699.175
2017-09-06,2465.54,705.1499999999999
2017-09-07,2465.1001,688.5149999999999
2017-09-08,2461.4299,687.2651999999998
2017-09-11,2488.1101,701.2570999999998
2017-09-12,2496.48,702.72
2017-09-13,2498.3701,706.97
2017-09-14,2495.6201,711.9
2017-09-15,2500.23,712.9601000000001
2017-09-18,2503.8701,713.66
2017-09-19,2506.6499,707.1199999999999
2017-09-20,2508.24,746.9100000000001
2017-09-21,2500.6001,746.79
2017-09-22,2502.22,749.27
2017-09-25,2496.6599,750.12
2017-09-26,2496.8401,747.5
2017-09-27,2507.04,761.6800000000001
2017-09-28,2510.0601,766.5300000000001
2017-09-29,2519.3601,765.51
2017-10-02,2529.1201,781.4300000000001
2017-10-03,2534.5801,778.6199999999999
2017-10-04,2537.74,776.5799999999999
2017-10-05,2552.0701,779.7
2017-10-06,2549.3301,783.4309000000001
2017-10-09,2544.73,779.7900000000001
2017-10-10,2550.6399,782.72
2017-10-11,2555.24,785.9599999999999
2017-10-12,2550.9299,783.2499999999999
2017-10-13,2553.1699,781.19
2017-10-16,2557.6399,780.37
2017-10-17,2559.3601,774.96
2017-10-18,2561.26,778.97
2017-10-19,2562.1001,773.31
2017-10-20,2575.21,779.2200000000001
2017-10-23,2564.98,778.01
2017-10-24,2569.1299,777.6475
2017-10-25,2557.1499,776.0695999999999
2017-10-26,2560.3999,775.0299
2017-10-27,2581.0701,776.24
2017-10-30,2572.8301,769.87
2017-10-31,2575.26,777.67
2017-11-01,2579.3601,769.2100000000002
2017-11-02,2579.8501,777.905
2017-11-03,2587.8401,780.64
2017-11-06,2591.1299,781.81
2017-11-07,2590.6399,778.2135999999999
2017-11-08,2594.3799,780.4200000000001
2017-11-09,2584.6201,782.5400000000002
2017-11-10,2582.3,787.0000000000001
2017-11-13,2584.8401,778.3199999999999
2017-11-14,2578.8701,778.4200000000001
2017-11-15,2564.6201,769.0
2017-11-16,2585.6399,779.3855
2017-11-17,2578.8501,782.7200000000001
2017-11-20,2582.1399,786.0990999999999
2017-11-21,2599.03,799.01
2017-11-22,2597.0801,797.8000000000001
2017-11-24,2602.4199,800.265
2017-11-27,2601.4199,795.71
2017-11-28,2627.04,799.7058999999999
2017-11-29,2626.0701,798.6899999999997
2017-11-30,2647.5801,811.7299999999999
2017-12-01,2642.22,811.4337
2017-12-04,2639.4399,798.4219999999999
2017-12-05,2629.5701,789.1
2017-12-06,2629.27,789.5103000000001
2017-12-07,2636.98,795.8210000000001
2017-12-08,2651.5,797.9821000000001
2017-12-11,2659.99,791.8913
2017-12-12,2664.1101,790.6212
2017-12-13,2662.8501,795.2701
2017-12-14,2652.01,787.276
2017-12-15,2675.8101,797.3238000000001
2017-12-18,2690.1599,800.29
2017-12-19,2681.47,797.6401000000001
2017-12-20,2679.25,801.8457000000001
2017-12-21,2684.5701,804.5150000000002
2017-12-22,2683.3401,804.26
2017-12-26,2680.5,806.1750000000002
2017-12-27,2682.6201,808.3996999999999
2017-12-28,2687.54,811.7635
2017-12-29,2673.6101,802.017
2018-01-02,2695.8101,789.9041
2018-01-03,2713.0601,790.952
2018-01-04,2723.99,791.06
2018-01-05,2743.1499,788.3580000000001
2018-01-08,2747.71,787.3898000000002
2018-01-09,2751.29,795.844
2018-01-10,2748.23,793.1019
2018-01-11,2767.5601,800.0708999999999
2018-01-12,2786.24,807.3599999999999
2018-01-16,2776.4199,796.652
2018-01-17,2802.5601,804.5600000000001
2018-01-18,2798.03,801.6668
2018-01-19,2810.3,811.8351000000001
2018-01-22,2832.97,823.9288
2018-01-23,2839.1299,836.2580000000002
2018-01-24,2837.54,827.53
2018-01-25,2839.25,830.0209999999998
2018-01-26,2872.8701,833.1249999999999
2018-01-29,2853.53,829.1297000000002
2018-01-30,2822.4299,819.5137
2018-01-31,2823.8101,813.61
2018-02-01,2821.98,814.8756999999998
2018-02-02,2762.1299,797.0163
2018-02-05,2648.9399,768.4828
2018-02-06,2695.1399,779.1969999999999
2018-02-07,2681.6599,780.2210000000001
2018-02-08,2581.0,749.0289
2018-02-09,2619.55,754.6397
2018-02-12,2656.0,755.1225
2018-02-13,2662.9399,760.7139000000001
2018-02-14,2698.6299,766.6337000000002
2018-02-15,2731.2,780.7800000000001
2018-02-16,2732.22,784.0994000000001
2018-02-20,2716.26,777.2397000000001
2018-02-21,2701.3301,779.6500000000001
2018-02-22,2703.96,775.0699999999999
2018-02-23,2747.3,783.9099999999999
2018-02-26,2779.6001,792.5527000000001
2018-02-27,2744.28,784.0656
2018-02-28,2713.8301,773.5549999999998
2018-03-01,2677.6699,766.8901999999998
2018-03-02,2691.25,789.2720999999999
2018-03-05,2720.9399,801.6419000000001
2018-03-06,2728.1201,801.2605
2018-03-07,2726.8,807.5504000000001
2018-03-08,2738.97,810.3294
2018-03-09,2786.5701,823.8800000000001
2018-03-12,2783.02,841.7216999999999
2018-03-13,2765.3101,838.0536999999999
2018-03-14,2749.48,837.728
2018-03-15,2747.3301,834.5099999999999
2018-03-16,2752.01,839.5719999999999
2018-03-19,2712.9199,829.6535999999999
2018-03-20,2716.9399,833.3594
2018-03-21,2711.9299,833.9401
2018-03-22,2643.6899,815.6927000000001
2018-03-23,2588.26,800.4126000000001
2018-03-26,2658.55,816.8729
2018-03-27,2612.6201,799.3544999999999
2018-03-28,2605.0,795.0360000000001
2018-03-29,2640.8701,792.0419999999999
2018-04-02,2581.8799,763.162
2018-04-03,2614.45,768.7698999999999
2018-04-04,2644.6899,782.1489999999998
2018-04-05,2662.8401,778.0443
2018-04-06,2604.47,765.2950000000001
2018-04-09,2613.1599,770.9256
2018-04-10,2656.8701,782.4440000000002
2018-04-11,2642.1899,784.6399999999999
2018-04-12,2663.99,790.1599
2018-04-13,2656.3,782.1797
2018-04-16,2677.8401,780.2479
2018-04-17,2706.3899,791.71
2018-04-18,2708.6399,793.7562000000001
2018-04-19,2693.1299,788.3898999999999
2018-04-20,2670.1399,788.0800999999998
2018-04-23,2670.29,784.432
2018-04-24,2634.5601,776.7711
2018-04-25,2639.3999,776.806
2018-04-26,2666.9399,784.6354999999999
2018-04-27,2669.9099,791.169
2018-04-30,2648.05,785.1070000000001
2018-05-01,2654.8,785.3091
2018-05-02,2635.6699,778.8971
2018-05-03,2629.73,775.1116999999999
2018-05-04,2663.4199,799.2493
2018-05-07,2672.6299,809.8
2018-05-08,2671.9199,811.5250000000001
2018-05-09,2697.79,821.1548000000003
2018-05-10,2723.0701,826.822
2018-05-11,2727.72,832.9
2018-05-14,2730.1299,828.8974000000001
2018-05-15,2711.45,826.0481
2018-05-16,2722.46,832.3449999999999
2018-05-17,2720.1299,833.205
2018-05-18,2712.97,838.3498999999999
2018-05-21,2733.01,837.0221999999998
2018-05-22,2724.4399,828.8815000000001
2018-05-23,2733.29,830.1641000000001
2018-05-24,2727.76,834.6641999999999
2018-05-25,2721.3301,836.8853
2018-05-29,2689.8601,839.8599999999999
2018-05-30,2724.01,852.1279999999999
2018-06-06,2772.3501,867.24
